mm,N,sec,mm/mm,sec.1,Stress,Sample Type,Sample Number,Cross Section,Sample ID
18.589548766613,3.47170448303223,22.3120002746582,0.255508989095688,26.899299621582,0.36163588364919064,laser-oven,2,9.6,laser-oven_2
18.673051148653,3.15921354293823,22.4120006561279,0.256404012441635,26.899299621582,0.32908474405606564,laser-oven,2,9.6,laser-oven_2
18.7566112726927,3.35265421867371,22.511999130249,0.258037000894547,27.0993995666504,0.3492348144451781,laser-oven,2,9.6,laser-oven_2
18.8396964222193,3.47619104385376,22.6119995117188,0.258828014135361,27.0993995666504,0.3621032337347667,laser-oven,2,9.6,laser-oven_2
18.922958523035,3.96331834793091,22.7119998931885,0.260288000106812,27.2996006011963,0.41284566124280314,laser-oven,2,9.6,laser-oven_2
19.0065186470747,3.65202045440674,22.8120002746582,0.261541992425919,27.399299621582,0.38041879733403544,laser-oven,2,9.6,laser-oven_2
19.0896634012461,3.73878407478333,22.9120006561279,0.263114988803864,27.399299621582,0.3894566744565969,laser-oven,2,9.6,laser-oven_2
19.1729851067066,3.37879252433777,23.011999130249,0.263990014791489,27.5993995666504,0.3519575546185177,laser-oven,2,9.6,laser-oven_2
19.2563682794571,3.4983127117157,23.1119995117188,0.265009999275208,27.5993995666504,0.3644075741370521,laser-oven,2,9.6,laser-oven_2
19.3396899849176,3.50593137741089,23.2119998931885,0.266175985336304,27.7994003295898,0.3652011851469677,laser-oven,2,9.6,laser-oven_2
19.4227155297995,3.65284609794617,23.3120002746582,0.267203986644745,27.899299621582,0.38050480186939273,laser-oven,2,9.6,laser-oven_2
19.5062756538391,3.7008945941925,23.4120006561279,0.268242001533508,27.9995994567871,0.38550985356171874,laser-oven,2,9.6,laser-oven_2
19.5895377546549,3.13117909431458,23.511999130249,0.269466012716293,28.0993003845215,0.3261644889911021,laser-oven,2,9.6,laser-oven_2
19.6730997413397,2.92289805412292,23.6119995117188,0.27046799659729,28.0993003845215,0.3044685473044708,laser-oven,2,9.6,laser-oven_2
19.7566002607346,3.10086750984192,23.7119998931885,0.271708011627197,28.2992992401123,0.3230070322752,laser-oven,2,9.6,laser-oven_2
5.7563385926187,2.88323831558228,6.91200017929077,0.100746996700764,9.99979972839355,0.2299233106524944,oven-laser,2,12.54,oven-laser_2
6.00630603730679,2.78368139266968,7.21199989318848,0.105089999735355,10.2997999191284,0.22198416209487082,oven-laser,2,12.54,oven-laser_2
6.42309710383415,2.66342854499817,7.71199989318848,0.112654000520706,10.7997999191284,0.2123946208132512,oven-laser,2,12.54,oven-laser_2
6.6728862002492,2.98981356620789,8.01200008392334,0.117283999919891,11.0998001098633,0.23842213446633895,oven-laser,2,12.54,oven-laser_2
7.25590530782938,2.64133954048157,8.71199989318848,0.127667993307114,11.7997999191284,0.21063313719948726,oven-laser,2,12.54,oven-laser_2
7.33952550217509,2.70474195480347,8.8120002746582,0.129366993904114,11.8998003005981,0.21568915110075518,oven-laser,2,12.54,oven-laser_2
7.50640872865915,2.70036816596985,9.01200008392334,0.131984993815422,12.0996999740601,0.21534036411242824,oven-laser,2,12.54,oven-laser_2
7.58990971371531,2.62013483047485,9.11200046539307,0.133481994271278,12.1997995376587,0.2089421714892225,oven-laser,2,12.54,oven-laser_2
7.75631656870246,2.67524743080139,9.3120002746582,0.136559993028641,12.3998003005981,0.21333711569389074,oven-laser,2,12.54,oven-laser_2
7.83975794911385,2.60461497306824,9.41199970245361,0.138003006577492,12.5,0.2077045433068772,oven-laser,2,12.54,oven-laser_2
7.92290177196264,2.9329526424408,9.51200008392334,0.138003006577492,12.5998001098633,0.23388777052956938,oven-laser,2,12.54,oven-laser_2
8.00646282732487,3.10219359397888,9.61200046539307,0.141117006540298,12.6997003555298,0.2473838591689697,oven-laser,2,12.54,oven-laser_2
8.17334558814764,2.73226571083069,9.8120002746582,0.144263997673988,12.8998003005981,0.21788402797692902,oven-laser,2,12.54,oven-laser_2
8.25648941099644,2.67778396606445,9.91199970245361,0.145428001880646,12.9996995925903,0.21353939123320975,oven-laser,2,12.54,oven-laser_2
