Crosshead,Load,Time,Strain,Video Time,Group
24.7564259916544,8.530620193569018,29.7119998931885,0.4193255097350542,32.7993011474609,oven-laser
24.8398669064045,8.554160559685922,29.8120002746582,0.42051940568490476,32.899299621582,oven-laser
24.9229520559311,8.608403398489074,29.9120006561279,0.42171381771196403,32.9992980957031,oven-laser
25.0063333660364,8.936353601504635,30.011999130249,0.4229179783980377,33.0993003845215,oven-laser
25.0897165387869,9.024508477237687,30.1119995117188,0.42410174292804304,33.1992988586426,oven-laser
25.1729190349579,9.10764487810604,30.2119998931885,0.4252829895049047,33.2993011474609,oven-laser
25.2567175775766,9.184593906588395,30.3120002746582,0.42646191021771984,33.399299621582,oven-laser
25.3397431224585,9.254186665162417,30.4120006561279,0.4276386971555369,33.4991989135742,oven-laser
25.4225879907608,9.315254256305765,30.511999130249,0.4288135424074039,33.5993003845215,oven-laser
25.5065076053143,9.366627782496106,30.6119995117188,0.42998663806236925,33.6992988586426,oven-laser
25.5894716829062,9.4071383462111,30.7119998931885,0.43115817620948116,33.7993011474609,oven-laser
25.6732106208801,9.435617049928414,30.8120002746582,0.43232834893778793,33.899299621582,oven-laser
25.7567130029202,9.450894996125712,30.9120006561279,0.4334973483363378,33.9992980957031,oven-laser
25.8398558944464,9.451803287280653,31.011999130249,0.434665366494179,34.0993003845215,oven-laser
25.9233582764864,9.437173025870903,31.1119995117188,0.4358325955003598,34.1992988586426,oven-laser
26.0063223540783,9.405835314374125,31.2119998931885,0.43699922744392844,34.2994003295898,oven-laser
26.0893478989601,9.356621255267985,31.3120002746582,0.4381654544139332,34.399299621582,oven-laser
26.1730272322893,9.288361951030142,31.4120006561279,0.43933146849942234,34.4992980957031,oven-laser
26.2561105191708,9.199888504138261,31.511999130249,0.44049746178944416,34.5993003845215,oven-laser
26.3398513197899,9.090032017070008,31.6119995117188,0.4416636263730468,34.6992988586426,oven-laser
26.42329223454,8.957623592303044,31.7119998931885,0.44283015433927864,34.7991981506348,oven-laser
26.5067331492901,8.80149433231503,31.8120002746582,0.44399723777718786,34.899299621582,oven-laser
26.5898779034615,8.620475339583635,31.9120006561279,0.44516506877582274,34.9992980957031,oven-laser
26.6733188182116,8.413397716586518,32.0120010375977,0.44633383942423155,35.0992012023926,oven-laser
26.7564635723829,8.17909256580135,32.1119995117188,0.4475037418114625,35.1991996765137,oven-laser
26.8394276499748,7.916390989705783,32.2120018005371,0.4486749680265639,35.2991981506348,oven-laser
26.9230492413044,7.624124090777485,32.3120002746582,0.44984771015858405,35.3992004394531,oven-laser
27.0066689699888,7.301122971494122,32.4119987487793,0.45102216029657116,35.4991989135742,oven-laser
27.0456802099943,6.946218734333354,32.4589996337891,0.45219851052957344,35.4991989135742,oven-laser
